ID,type,name,enter_datetime,exit_datetime,distance,time,speed,type_point,order_trip,total_load,barge_ids,order_distance,order_time,barge_speed,order_arrival_time,tugboat_id,order_id,water_type
o1,Crane-Carrier,cr4 - b21,1/12/25 11:25,1/12/25 19:45,0,,300,main_point,1,13000,"b21,b22,b23,b24",,,,,tbs4,o1,Sea
o1,Crane-Carrier,cr1 - b23,1/12/25 11:55,1/12/25 18:10,0,,400,main_point,1,13000,"b21,b22,b23,b24",,,,,tbs4,o1,Sea
s2,Appointment,3-Bang Hua Suea Pier,1/13/25 13:45,1/13/25 19:00,62.67749061,,6.633333333,main_point,1,13000,"b21,b22,b23,b24",,,,,tbs4,o1,Sea
Start,Start,Start,1/12/25 6:15,1/12/25 6:15,0,0,0,main_point,1,13000,"b25,b26,b27,b28",,,,,tbs5,o1,Sea
Barge,Barge Collection,Barge Location,1/12/25 6:15,1/12/25 7:30,0,0,11,main_point,1,13000,"b25,b26,b27,b28",3.278423357,0.387215357,8.466666667,1/12/2025 8:00,tbs5,o1,Sea
Barge,Barge Step Collection,Collecting Barge - b25,1/12/25 6:15,1/12/25 6:35,0,0,0,main_point,1,13000,"b25,b26,b27,b28",,,,,tbs5,o1,Sea
Barge,Barge Step Collection,Collecting Barge - b26,1/12/25 6:35,1/12/25 6:55,0,0,0,main_point,1,13000,"b25,b26,b27,b28",,,,,tbs5,o1,Sea
Barge,Barge Step Collection,Collecting Barge - b27,1/12/25 6:55,1/12/25 7:15,0,0,0,main_point,1,13000,"b25,b26,b27,b28",,,,,tbs5,o1,Sea
Barge,Barge Step Collection,Collecting Barge - b28,1/12/25 7:15,1/12/25 7:35,0,0,0,main_point,1,13000,"b25,b26,b27,b28",,,,,tbs5,o1,Sea
o1,Start Order,carrier1,1/12/25 8:00,1/13/25 9:45,3.278423357,,8.466666667,main_point,1,13000,"b25,b26,b27,b28",,,,,tbs5,o1,Sea
o1,Crane-Carrier,cr2 - b26,1/12/25 8:00,1/12/25 15:08,0,,420,main_point,1,13000,"b25,b26,b27,b28",,,,,tbs5,o1,Sea
o1,Crane-Carrier,cr3 - b28,1/12/25 11:22,1/12/25 19:16,0,,380,main_point,1,13000,"b25,b26,b27,b28",,,,,tbs5,o1,Sea
o1,Crane-Carrier,cr5 - b25,1/12/25 13:34,1/12/25 20:30,0,,360,main_point,1,13000,"b25,b26,b27,b28",,,,,tbs5,o1,Sea
o1,Crane-Carrier,cr1 - b27,1/12/25 13:39,1/12/25 19:54,0,,400,main_point,1,13000,"b25,b26,b27,b28",,,,,tbs5,o1,Sea
s2,Appointment,3-Bang Hua Suea Pier,1/13/25 19:00,1/13/25 19:00,62.67749061,,6.633333333,main_point,1,13000,"b25,b26,b27,b28",,,,,tbs5,o1,Sea
Start,Start,River Start,1/12/25 23:15,1/12/25 23:15,0,0,0,main_point,1,9500,"b1,b2,b3",,,,,tbr1,o1,River
s2,Barge Change,3-Bang Hua Suea Pier,1/13/25 0:15,1/13/25 1:15,72.65642859,7.265642859,10,main_point,1,9500,"b1,b2,b3",,,,,tbr1,o1,River
s10,Customer Station,Wat Kai Tia Pier,1/13/25 14:56,1/14/25 10:12,83,13.69686099,6.059782609,main_point,1,9500,"b1,b2,b3",,,,,tbr1,o1,River
o1,Loader-Customer,ld1 - b2,1/13/25 15:00,1/13/25 22:08,2940,7,420,main_point,1,9500,"b1,b2,b3",,,,,tbr1,o1,River
o1,Loader-Customer,ld1 - b1,1/13/25 22:15,1/14/25 4:12,2520,6,420,main_point,1,9500,"b1,b2,b3",,,,,tbr1,o1,River
o1,Loader-Customer,ld1 - b3,1/14/25 4:15,1/14/25 10:12,2520,6,420,main_point,1,9500,"b1,b2,b3",,,,,tbr1,o1,River
Start,Start,River Start,1/15/25 0:45,1/15/25 0:45,0,0,0,main_point,2,9500,"b29,b30,b41",,,,,tbr1,o1,River
s2,Barge Change,3-Bang Hua Suea Pier,1/15/25 1:45,1/15/25 2:45,155.6564286,15.56564286,10,main_point,2,9500,"b29,b30,b41",,,,,tbr1,o1,River
